Date,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
198203,1.894554685,5.003848004,0.535433588,3.211335027,-5.823917573,2.253738365,-4.49986432,-2.94639662,-12.93666529,-2.489960555,-14.65470266,-17.67884512,-16.92785882,-3.689590552,0.49720028,-8.79009415,-31.33362811,-24.62698065,-21.4870954,0.494759362,-3.122087895,-11.20102472,-5.74179916,-6.930675098,-7.619479164,-6.116575186,5.718954928,3.895791364,-5.985616054,-9.395607528
198206,5.909559782,9.476198,4.88524726,0.430541672,-0.595336395,1.609366285,9.242377658,3.306447251,-4.638479265,3.862082243,-4.892841885,-11.67206896,-13.32606454,0.810113071,9.401509246,0.083002374,-15.24190479,-12.50300997,0.203459965,0.99668696,-3.737150518,-0.499850188,-0.650710792,-1.61759777,-2.370262529,0.556321165,6.97488416,3.31884188,-4.940686374,-1.457098915
198209,11.55450301,20.05893114,11.97940135,1.561321936,19.61961551,14.77003828,23.062323,14.80836773,9.618641295,13.50124236,13.34780422,2.485768299,-0.286699342,10.46761201,9.60837965,23.4030235,11.07773595,-3.041713806,3.112187811,10.18697588,13.30303549,17.01560977,16.05142148,12.3877789,1.690406972,19.25123475,18.4817159,10.97702886,14.5455788,13.2529151
198212,13.27095006,9.998459761,9.476769402,12.14522149,32.97417284,20.19282385,22.97293209,14.63270789,13.64925322,26.941802,37.42738984,19.74657447,22.05601357,28.21475682,34.8946674,20.04811965,34.39821673,10.7253625,6.451410865,9.510048692,13.2710341,29.99694839,32.509478,21.8212507,30.19625154,31.42297442,26.92038658,16.79786693,19.77769142,26.24968111
198303,6.058235168,18.33546936,6.357439202,10.28400865,14.24094651,8.884633266,19.57417024,9.109426738,15.00861814,19.36747626,13.77727592,15.62986571,7.547242972,10.2644816,1.987772978,21.89095688,2.860664816,-1.107600625,9.580070443,5.468383775,12.80824195,17.88307514,12.83378353,10.58507989,14.71748576,18.15992701,19.98957165,14.54462607,13.23562954,13.94088691
198306,5.903664488,1.881732808,-0.990071914,18.14129376,15.69760334,4.014466336,18.16224078,9.28772001,14.6029772,17.37584493,5.938368282,10.61562391,15.16559792,15.41066388,26.18902654,15.09441863,19.12462455,24.50912238,17.99501659,7.084382532,4.023039973,14.36420179,17.07013795,9.943908183,17.03601018,16.63404494,16.65223761,19.01884627,10.04415433,19.73195641
198309,4.638274514,7.702852858,16.02544972,-5.972903934,-2.55839968,-4.338735501,-10.81299231,-5.414911808,6.868382566,0.874218945,-4.438793292,4.400633179,-0.051005354,-6.274040896,-0.247172561,-5.655435066,-9.233959237,3.6325789,-0.393670302,7.34531395,-0.90312984,-8.73056746,-3.25924397,2.632243105,-6.075439257,-7.152795424,-5.709875405,-5.507613552,-0.194766332,-5.440969081
198312,6.96831287,-8.621647791,6.978681375,0.830338786,-4.663903235,7.170358753,-6.675289612,-8.511743191,-3.544727143,2.435133964,1.654577024,4.968726509,1.80939328,7.657706228,3.126966272,5.189826899,-4.336530506,-9.954620813,-0.70019023,-2.231112731,-3.701798795,-7.061988064,-3.586800304,7.820523079,7.875917904,-1.795768423,-2.930580154,-1.956680787,0.117440194,-6.25781744
198403,-1.182785148,-10.21133401,-4.878286125,-4.510141536,-7.109314475,-8.544133709,-8.651766536,-3.260004759,-5.72218287,-13.86356896,-5.573475016,-4.233643012,-4.290071243,-12.02777533,-12.64476624,-12.39185896,10.48050757,-1.544359965,14.58897228,-2.155455846,-4.009051738,-12.64199642,-9.543611842,-4.762406201,-10.0755604,-5.891461641,-10.17357228,-5.491192276,-3.05247748,-10.75788813
198406,4.835760499,0.035610409,4.436793901,-6.141815121,7.401396847,1.122247994,-2.612380677,-0.674552414,-5.571059046,-1.573373977,-9.746108105,-15.83051297,-9.260973251,-0.94536818,-1.01852823,9.323975482,-19.68738762,-6.171817012,-3.361540793,-0.742603462,10.70398435,-1.888286779,-3.940862389,0.898190932,-6.13827329,-2.016261258,3.049217909,1.363646039,-6.455894221,-2.938725152
198409,9.273532594,3.880882725,14.67081584,5.407583053,8.299785406,5.742478817,2.748567712,1.350268694,7.668394505,-4.137013129,10.66846352,-0.03372184,4.793405156,5.587831761,17.01897397,15.29987291,-1.810908348,2.94386531,7.885479979,12.89889517,14.67830328,4.563576823,8.027562245,8.532575464,8.522402912,9.283096545,10.5855307,3.479648242,13.8949606,7.462888114
198412,4.052501649,6.226182524,6.676114836,-3.727197847,5.059529792,3.496667456,-1.78604416,4.403309608,-1.3035532,4.676181344,2.495743219,-0.647669971,-4.051697095,0.861681004,3.727881895,4.313817746,-15.18935634,-8.5319818,-5.964605062,9.260891734,2.089846966,-3.083052175,-1.42224688,4.22323226,4.591056274,2.043229403,-4.051834207,-1.305905592,6.030238556,0.921598613
198503,14.34874653,11.33476933,15.94071056,18.14720449,18.50108227,4.97284915,15.18479016,15.54348629,7.091958694,7.890714259,6.527129,6.432312468,6.897688195,6.14734822,1.100943188,11.8878724,18.45470954,3.449706017,12.369854,10.1562088,13.63838816,14.61530324,3.423780606,5.392203247,9.211184108,14.8813857,14.58027566,17.83835844,11.32348128,13.60395827
198506,13.07017264,14.09384211,-5.608783822,12.43985192,9.752816073,6.232564644,11.06774161,10.16028773,10.09733765,4.282766669,6.28270609,-3.946308666,0.01167176,6.135308468,3.621127288,6.436870744,-5.018108223,-1.308068862,3.749317732,11.11132121,12.42184718,3.882208018,-1.587345111,7.109532943,11.3649309,7.5946434,13.29805413,6.948733762,12.19513105,8.961999373
198509,4.208823056,2.680625875,-12.86472354,-0.673560078,-10.10218204,-2.893916576,1.311117362,-5.04024448,-0.63853755,3.825171283,-3.791869696,1.009915315,-3.0546424,1.391198287,-2.874209047,-4.875408134,-1.897138713,5.687575453,-0.308707624,-8.027830256,-8.073776464,-6.335892997,-2.555702358,-1.12012086,-4.48376343,-4.937487546,-9.958792845,-6.329272149,-6.10744852,-3.611614816
198512,17.76363039,21.27846388,19.16619031,15.86303188,18.65014313,23.66588898,18.38376381,17.22419497,18.46688701,21.1392877,17.69344492,4.169929427,13.82206527,15.92245483,16.14631618,9.121446037,-0.108567726,1.237160641,3.317162768,16.18126532,18.66783646,20.10835814,21.29399884,17.1572256,10.46585306,19.7539078,21.07438616,15.86138974,21.62240591,17.01904515
198603,20.43016765,16.57575874,32.06990192,19.95583667,20.10128296,15.77544345,22.1348105,20.2176741,20.3218134,22.88642413,27.13695949,12.31715259,15.73413884,13.35076395,28.83671904,17.33358922,-0.217436696,6.315691625,-6.186510441,14.94540481,7.058583741,12.67372259,4.463913882,18.69383242,16.57413115,19.82659694,18.93034408,16.18047738,18.99865511,19.16740262
198606,16.63251948,12.36155405,24.95887237,15.08404591,12.12615112,4.673759795,11.36011623,14.13641566,7.614560274,7.319654,0.604806575,-7.143773572,-3.51309227,-3.205785939,-5.001745342,-1.668891062,-6.638710578,-6.967114575,5.686251576,4.648312446,13.17556255,7.999963904,0.051817477,5.756440436,-3.880960926,8.205020828,16.44675163,10.32227618,3.55243796,5.373705945
198609,-14.29067392,-12.12268632,-9.725247789,-19.87744008,-15.62811347,-12.92862362,-15.22285888,-13.93822354,-5.870544915,-12.42082501,-6.063469057,-6.378953436,-9.301091064,-7.29257428,-8.327631901,-11.34852809,18.71767893,0.108890576,9.48120068,3.133813146,-5.985864665,-13.27305765,-8.021495531,-4.387559565,-1.641288395,-15.25135974,-15.84292115,-16.66341077,-9.13468814,-9.845895093
198612,8.15746135,5.92780184,7.990766759,-1.641721067,4.476843516,16.04867469,1.091609987,8.019716813,8.501962664,15.75322293,6.791974352,-5.817444372,6.6653168,1.132482909,5.911706992,0.420000582,-0.218175069,-3.713554714,4.729671192,2.316217058,4.725975571,7.949339498,-0.548462238,8.991026395,0.65581117,3.59654438,2.315188134,3.202163568,0.197863075,5.153362928
198703,20.17116285,27.19219596,18.80751519,33.4747778,24.06226046,21.09806828,28.21522339,26.11333467,28.17469696,17.13250582,27.46924018,31.25100181,24.52296621,23.01686804,31.87500419,8.70290383,56.16863682,6.057716853,26.02191238,5.17467917,6.858659373,27.03208807,30.31416444,24.72118892,9.985628133,19.7053985,25.57213143,26.7068368,13.132785,27.04582929
198706,4.21576781,1.61048155,3.91369903,7.881336094,7.965183062,4.101275838,3.082376068,3.439753719,6.756066976,16.76623739,-0.372166033,11.21411489,6.546645572,3.48135344,8.009482821,-5.395216948,-2.566884422,5.674033614,9.106181886,-2.91668144,7.927804746,2.716597732,4.942806514,0.545523039,11.00369881,-1.477747346,5.473120256,0.469198408,-0.944387692,3.684289688
198709,3.2034147,11.43800434,30.05370836,9.671039229,5.015745954,9.654306362,-2.641794328,5.32054925,7.826425719,1.14602597,8.661813638,18.27953829,17.89794828,12.09755651,3.791999192,9.329602485,19.23285738,4.890514634,1.094764994,-0.387781223,14.74786365,8.999038995,4.870732803,13.19846693,2.223007309,3.483291446,2.493909344,0.850107478,5.391897666,7.364383412
198712,-19.01948739,-12.1572987,-25.12804191,-29.9369104,-22.94638405,-24.67566013,-34.69340205,-24.01317429,-22.251826,-27.12782368,-25.77619404,-21.48536211,-24.17152388,-28.19569403,-25.93600126,-32.70732,-23.78918239,-24.58788417,-22.07890904,-8.777396183,-16.75956983,-23.85869271,-25.3490368,-21.59303705,-29.15925822,-24.76812691,-30.60643636,-23.36901114,-24.16975795,-24.4143252
198803,7.148551568,5.805913512,5.543630121,5.796019542,4.425788463,-2.353956839,20.36090005,8.01118273,3.56295824,35.48556627,18.20277618,2.436527125,18.38680158,3.132985872,16.07280647,19.18370034,7.446525771,14.77170297,15.22809696,4.760795306,6.960654618,4.273385725,-0.689739787,1.912553072,17.54673646,14.5477813,18.28982466,10.30750941,9.302548824,4.994609669
198806,2.134309987,3.90048165,-2.014090842,10.53595766,5.318877018,6.320351312,4.937490944,0.375012663,9.314179384,6.822400007,9.031187632,12.12745612,7.951469697,8.999411976,13.42228598,9.056275694,3.487667171,6.415345344,1.895839819,6.625842725,5.950460624,4.866364772,11.04322468,13.29069688,7.569472591,6.259907984,7.908541514,6.316265636,7.134163641,4.436754544
198809,8.83366551,8.284807724,15.18881322,-1.36159307,3.112850802,2.19157753,3.64773621,3.241729729,-5.978953002,0.95362781,-6.082478015,-2.690166384,-6.963628258,-3.98052442,-3.450033362,2.466226863,-7.581316791,-5.208020918,-0.463547754,2.30977816,4.106337104,-4.486537605,-10.556949,-3.6738008,1.518574356,-0.458317045,5.605759843,3.533899886,4.15896404,4.192876896
198812,21.16525051,0.91175888,10.74825626,2.637648672,0.26821079,0.997149292,1.123994525,0.845963758,3.090281497,2.79404331,1.107370381,6.541882724,2.663170112,2.132040865,3.815760896,-1.863272518,-0.5306282,-2.2479776,3.413940193,3.099357292,4.820542224,0.07795161,1.58257736,0.289630646,4.846151312,-0.165650941,0.407268962,0.668309846,-2.941094969,-2.802509896
198903,7.21907336,13.4633752,15.05272659,19.02031574,7.519470614,5.347729273,8.234367941,10.80816128,10.62241442,21.7545245,8.716952406,5.821082095,4.778992038,1.546468257,0.830846715,9.159763328,4.578790659,19.22448628,8.821939627,1.464839678,13.61495425,3.106811635,-3.21823752,4.24254577,7.872400194,5.293969798,7.89240041,7.998654604,11.39625319,7.049224447
198906,12.56205721,14.73702277,13.12586851,19.20083949,15.98332399,10.41248052,4.243513684,6.038262574,2.95568899,6.74115793,9.947682512,0.653856056,6.489847105,14.82607906,1.569363787,2.130873671,-3.246427315,6.72795985,4.469931805,13.16950084,15.94278373,9.89112086,3.935320402,3.693832645,8.549204941,5.893349466,9.134409384,20.78731795,9.100846747,9.866518705
198909,6.860945768,13.46102764,18.26584626,13.41589608,2.608046251,6.317029808,21.6629672,17.03200415,10.47108413,6.531609212,11.44371635,12.19335956,7.967488641,9.382866675,6.24689756,9.698704361,10.02915466,11.97174023,8.769148778,5.45737728,13.85612347,8.744403896,1.258193168,9.704071492,16.54391161,5.368082992,11.41577361,7.628156367,12.59579843,17.5301205
198912,3.765358015,7.201317336,1.196398477,-7.426797772,-7.690571392,2.056319895,-9.477538142,6.039512503,0.576369246,-4.568444836,-4.720403051,-6.402795251,1.681592768,10.45599513,-10.49873521,-5.151144707,13.18735969,4.193327677,10.54856363,9.267281642,5.634212849,-4.579188642,-8.64431729,3.976129382,-6.694413002,-1.671832569,-2.864242235,-0.700145054,-6.782476208,-1.32016336
199003,-5.79840361,-2.888004891,-4.926880936,-7.806179801,-9.999712,-3.699262583,0.91497442,-5.776315671,-3.784541414,-6.331700373,1.975020192,0.089751158,5.997504232,1.554280982,6.215066939,8.46068471,-1.789104976,9.752194611,-1.758215469,-5.853206725,-10.08686759,3.138170713,6.9003572,-3.818506197,1.0592475,-2.883901793,2.291500846,-11.70813547,-9.108866953,-2.706861716
199006,11.0663222,19.79696303,15.60546427,9.35771522,1.26883067,9.773097034,5.135726228,18.10806698,1.336033706,-3.690304773,2.899614896,-1.701652352,0.667219344,9.715149463,0.197908183,4.905087969,-7.460433256,-3.967073795,0.044973491,0.358443185,0.631105507,11.23225951,8.085826986,2.83254276,-0.730078974,7.339770991,11.83579873,11.46454183,2.742224555,14.06433069
199009,-8.075793714,-11.19670989,3.327818233,-25.10182292,-20.03435371,-17.27677883,-29.95548991,-8.564949247,-17.97729765,-29.82820597,-19.2595168,-10.97648439,-23.56404208,-21.28189133,-26.13134843,-24.35976359,1.389068832,-7.54825503,5.321245894,-5.356224051,-13.71910358,-24.54061683,-22.88204562,-15.68328564,-21.55412451,-17.65443915,-23.88897609,-26.90554444,-24.79319636,-20.60257446
199012,13.67653627,15.81293375,20.99328519,13.78495268,12.62414979,13.52556241,16.73462457,14.06805121,14.51812622,4.407619328,4.062828368,-1.579708346,4.086060056,8.266589626,-1.081222425,8.850651373,-9.917107473,-11.68940639,-4.712737038,10.57386032,7.841569,13.85476821,10.29387575,14.17289177,8.354709125,7.429461005,11.35890213,9.963209636,12.07738964,5.421550282
199103,22.49266843,22.5709232,12.08057579,15.41138676,14.11053225,11.69198182,40.76073375,21.06126793,11.84670213,28.48308431,22.08959219,15.98529722,13.73199162,22.104765,17.89459867,9.50670368,-3.495031913,4.528401765,7.582875095,5.161863476,6.020287629,29.05814097,20.40579655,12.84328171,16.24290557,15.43248015,31.53504829,26.48641652,25.70049393,15.94254401
199106,-2.308263888,-6.027291284,-6.057948063,-3.395275399,-0.899522524,-5.211482176,-0.729659329,-0.864668109,9.941366434,9.198556304,-1.411963662,-0.9007984,-1.293324302,6.390863379,9.741194858,1.346113227,10.68295326,1.820378408,-2.665869314,-2.243127862,-2.23966144,-2.959875734,-8.779800266,7.300084664,6.189612402,5.41921544,6.057678818,-3.743963712,0.819052611,-1.689921733
199109,7.987873229,10.2730912,12.54224455,3.75832838,-0.223820952,10.71538207,18.19909093,11.09521846,2.377540789,15.39439853,1.877825955,1.939526385,-1.421376038,-3.651860957,-6.896310178,8.60319224,-1.103979608,2.014121635,6.129395234,11.67659659,4.628841152,11.8623007,3.209108518,-0.707697635,7.133239662,2.020808506,6.186344584,4.530015012,10.08816643,1.324079914
199112,13.61817178,21.39207769,3.332187679,3.27557996,7.246244777,11.28700264,7.909354251,21.036416,5.653476094,6.517926361,8.700842432,-2.101188991,-0.897031851,11.6628254,-5.51411389,6.826870134,0.649982469,-5.790403818,-3.947328335,8.310723675,6.62976028,17.43119162,1.928984698,6.75228185,11.81251653,10.19664009,9.115534315,10.75363407,9.739263066,11.48391776
199203,-8.850373113,-0.27757965,-8.747162016,21.5318539,7.24002344,3.842934042,0.977827554,-13.01965948,4.689686048,23.88780428,1.94225461,8.986660897,7.412296256,-0.624307168,28.32925866,-0.124461977,1.587890612,-8.040630097,-7.307599646,-6.25317157,-4.74107468,1.811136896,6.352785002,3.263068614,1.327508085,0.807020113,1.236456998,9.22945796,2.983501426,-5.278290453
199206,-0.591734285,-0.208044022,-2.565993589,-3.630281168,1.544614248,-5.146194219,-11.22202239,-5.722057304,0.482921806,-7.927718837,-5.349358995,6.715263499,-5.209646716,2.061536981,13.89783574,-4.476564928,14.63934074,-14.984384,9.186301796,5.856627589,6.33596602,-7.822289059,-3.405018541,1.558811767,-1.480062137,-2.370131055,-6.503428977,1.856925724,4.745929625,-9.272646094
199209,10.37665752,3.653998136,5.840862064,5.121459463,1.2597738,6.940604734,11.39065582,-2.76889459,-0.721623619,7.736911567,8.143037632,-9.702589674,1.834182517,2.626581005,-12.91854788,-3.866598064,-5.331499797,18.99028783,8.165291227,7.037790196,6.150786432,5.062401188,-0.339313869,-3.784053834,-1.319480273,4.2013405,8.81842302,3.276378275,3.713008536,7.340708525
199212,-0.008636131,5.73415412,-5.087058184,15.31698942,7.236630199,6.03175473,10.02073082,6.834760424,3.955267146,11.34942319,2.606136776,12.98367395,2.768562104,10.75120577,12.12021584,14.02186939,-7.48485836,-10.60638985,-4.18495602,2.023215216,9.515428549,12.53909533,7.012811568,6.321172947,13.26345779,13.00979148,12.05814224,12.00444258,14.56215813,11.49564188
199303,-7.250377311,0.912638834,-9.5779826,5.750010336,4.227758434,6.546997718,-3.664463123,-14.41711057,0.809986033,9.249468479,8.844169958,5.097140992,9.490114448,4.608511305,16.47192,1.718291585,13.7532594,-7.305043168,13.44543283,10.73811997,10.43280308,3.504740769,7.516500995,-1.591479143,7.57015717,2.56185639,0.92552943,3.851983388,9.240014486,-0.259957117
199306,-11.40380124,-4.408391672,-12.00094669,6.188823371,-1.166708507,-1.880268666,-15.39543177,1.902246103,0.654095156,-8.906038832,-1.242150777,3.21101098,8.761984847,5.910333872,8.250095184,7.933999527,9.364123123,-5.594537649,1.81830164,2.963414862,5.936069994,1.195286528,5.509815625,-1.568084598,1.653642125,1.056322717,-7.275826531,-4.028639788,0.465834428,-1.13771956
199309,-1.350518358,0.638027796,-9.427134344,12.72760582,3.217144714,-0.325576965,-6.22724484,-2.24202476,1.83996848,2.11647584,3.660315766,-4.1386357,5.741826344,1.694475612,2.66348027,6.136775965,-13.05662071,20.6903758,6.196613592,5.025708141,7.220464496,4.568017933,4.523862845,-2.85417788,7.058895894,5.040785755,3.461458945,7.716644641,8.107718656,1.892386295
199312,9.121866186,5.991886627,14.98436802,0.405017182,11.28838206,10.77564612,8.67487028,9.84529734,6.903904252,2.916364476,7.43082207,11.79045337,5.513643768,8.426011637,16.08799338,9.485372588,20.27727165,3.621446565,-7.169636256,-5.870532264,-4.030567682,1.870232365,5.566756649,9.347774,7.199360739,4.280645638,2.267716552,9.326038584,-5.3832079,-1.265384579
199403,-4.736359458,-6.44320162,-8.962591637,-5.828139723,-7.89278839,-3.871884695,2.895228892,-10.18702558,3.619083783,-6.800736066,-4.442413946,0.727879894,2.009259968,-2.577144072,-3.819458483,-0.747414988,2.815330587,-14.62554467,-1.918007532,-9.799502327,-7.235347878,-1.137539462,2.566797232,-1.539172418,-6.04930958,-3.823426616,-1.543200202,-2.966130206,-3.41803284,-3.68802655
199406,1.08540407,-4.942320236,6.920314826,-5.542355112,-4.26191392,-0.75860236,-4.882664618,2.931196928,3.386360033,-8.135633552,-3.001221361,3.550811601,-5.510933782,-5.630414716,-5.31586243,0.704234571,-12.01491374,3.204844123,2.220224561,-6.3779397,3.835607361,-0.245721838,-6.775460472,0.988936095,-4.442966273,-4.144832147,-3.917685786,-5.96622856,4.076929736,-0.497366502
199409,10.33420234,13.70633444,12.58384048,2.36815988,2.210766022,8.54073152,5.165103352,13.79567759,9.245995101,-2.211701572,5.009408234,12.93436638,5.317580077,5.602397754,-3.157143234,-0.587284039,11.95875456,0.25805793,1.130354359,2.911313243,3.24875168,9.517315469,13.66995028,12.82650872,-3.547020258,4.821874899,2.863868458,-0.30871219,1.372546458,3.104904757
199412,1.637232634,6.630746222,-6.312860423,1.554078456,0.977213035,-0.028730681,0.011397054,1.850747055,-4.195478202,-1.208411644,-3.713400035,-8.103670717,-2.78674661,4.650523653,-1.714170971,4.219506663,-15.77766049,-9.84624124,1.1904542,2.180440196,-4.684910855,4.481330439,7.534212632,-4.031137106,-2.608484874,-1.58533354,-6.211089845,-0.440519478,-3.667961818,-2.128133312
199503,7.487203328,10.43666739,9.397705264,14.80034696,7.34089904,8.242081907,0.271515372,11.46850957,8.819518976,-1.195038,8.020500701,-0.600002623,11.48612561,6.2868503,0.088911986,14.2278394,8.688380336,-1.028084959,10.41468746,5.226816995,6.069585576,11.23620219,10.30567819,9.980838144,14.77998903,7.9184276,7.024701785,12.71349802,12.18931343,6.466481462
199506,9.992545732,11.77646744,-1.514995216,4.881657348,4.500556818,6.523599881,2.641396388,9.42160011,7.729398115,6.458531748,7.262170467,8.310374743,11.09267309,5.618072076,9.16590454,14.98589575,-2.584177804,7.967804567,3.212925132,8.033786025,6.176095656,12.52359092,24.491564,7.151021911,6.845713082,9.382939136,4.441666656,9.637515174,9.81987479,8.806809108
199509,8.863448468,10.04781158,3.858628067,2.34021824,8.371487725,5.519861429,13.66812876,14.32155644,5.131671533,0.061518234,7.397072552,2.022617142,3.316585176,10.82247864,2.31642163,10.73473891,7.968970182,4.926787381,1.98109365,6.873483622,15.86825324,9.195795089,9.891714812,2.226645778,12.80352032,2.440852197,3.549198199,0.886066803,15.91027475,2.329232301
199512,7.482869648,8.109150016,11.08125418,-2.822054856,4.441760558,7.286529794,3.10507298,12.40847066,2.55193208,-5.315796827,4.943222618,1.270531571,0.96495598,12.07227015,4.343243951,10.82336848,1.727440307,-7.608789778,10.6035278,8.278080253,6.722099616,4.847879802,-5.797654366,3.24218366,2.798897518,4.793884982,-3.412647674,7.020934023,6.009155,1.998949604
199603,1.080759567,11.12489083,-3.010568877,7.714841671,2.103520174,3.72862698,10.89449623,5.057412571,14.71025224,-1.108284134,2.911791282,8.735478261,7.770896503,7.655611544,11.0513572,7.6931142,17.52127501,3.941926764,5.689785527,-1.185897393,-1.792732438,7.380300677,4.04853947,3.22223293,7.447176478,4.756072627,12.56837612,11.12947596,7.162688606,9.60186965
199606,7.66526512,15.82363884,7.611877376,2.500766414,5.949843461,8.56462442,14.03217961,3.110137802,-3.567396691,10.50205249,6.790636682,-3.825439336,0.318804186,9.940863746,-1.091211507,4.735031414,-7.517895124,27.36067983,4.850717138,3.868609324,3.203494966,11.00056224,7.867388592,2.833337235,0.898795106,4.385149938,8.508113803,2.605142334,0.966818018,5.776417779
199609,5.67099848,-3.061166952,-11.77974968,-4.984030678,-1.38817912,4.546992753,8.425255368,5.060190712,6.521401484,-0.158148184,3.388796198,1.694865255,2.110779482,6.502287146,0.302911042,8.168079656,-3.545567493,2.256924414,2.08864476,-2.448955927,-8.004029766,3.232340792,7.521020425,6.748941649,-2.732371389,0.309142703,1.993691908,-4.047266755,7.358402617,2.791634048
199612,6.113398171,4.079787134,25.04520494,-0.376273639,3.848625254,6.92207613,1.891647462,3.116848661,4.456919859,1.18107098,6.998912437,5.46562576,6.09461429,9.717465043,3.234040498,12.75003348,-1.53797475,17.04471791,12.57479234,6.463060909,7.637066257,1.412206429,9.844415926,9.041564942,7.490967806,5.093387976,-4.215420004,-3.259377437,12.49490845,4.354025523
199703,4.491503428,6.940208461,1.743846321,0.014404688,3.890346268,2.849777815,3.548459475,2.39686702,2.634550735,4.76913398,-2.373759164,0.635260253,1.25594963,0.210597574,-1.19278,-0.589825002,0.591111608,2.735906504,3.508784459,-2.444096412,-3.281822752,-5.324525808,-3.899463433,1.337443632,1.132193792,-7.234849749,5.406201719,0.033038203,3.434340162,-2.203128784
199706,12.96074923,18.61406276,16.5749595,10.0339064,12.72737098,22.17961275,4.32995524,23.58541982,14.6302907,6.124778045,20.74003631,15.41540561,24.13079338,28.06584426,13.03248153,12.29734377,2.308825282,4.707755792,8.799045925,5.458821468,13.4820352,25.30756926,17.96733019,15.36039445,14.84019345,11.25065188,15.39496928,8.371386609,19.40486556,13.99251286
199709,7.797576937,-3.774840414,-4.510049344,4.285813422,9.575147343,0.69967059,1.642408561,2.135046759,2.772412601,10.21773341,5.579811951,9.483503844,11.68634429,6.595655577,15.89447244,3.927240635,8.316859904,0.416528688,14.4731492,6.342613286,10.12672664,9.343390112,22.72918081,4.19020442,12.50509781,10.78715944,11.3995514,7.104005115,12.82545749,8.04835664
199712,9.264209517,5.14430729,9.732362608,9.88026808,9.301540985,4.642959143,-14.9667469,6.788459978,-1.412497792,-4.392534218,4.244565425,-9.491546733,-11.9103888,6.09248675,-1.430292484,-7.73046185,-27.21100154,-20.26691892,-6.906220804,16.76644115,19.1269416,-0.968468958,-14.51582573,-9.431347298,-0.304746602,-0.523035161,4.057462909,-3.143376919,7.61770124,-1.832959556
199803,4.73124207,15.33410973,-6.33705755,12.0575188,11.22671843,14.63564672,16.85214955,15.5062018,11.2786805,12.00369992,18.27522626,12.05460205,11.04508242,16.61206775,20.28213955,13.10645418,11.44289927,2.60421348,5.552726632,4.809911002,18.14107386,24.13730339,12.80546984,10.80418304,10.90978748,10.67335926,21.06168351,17.18418878,11.80865969,9.058087354
199806,-2.40925633,6.401923962,-5.352672114,-1.082325862,6.857526302,3.501198286,4.099902533,5.545655197,0.428656717,-8.30975377,-4.5229295,-5.688703398,-10.35652425,2.682812866,14.06399844,-4.417162615,-14.06601499,-2.949143504,-1.912779546,-0.623560701,-1.568628161,5.944892232,4.571082988,-9.268247968,-6.827725296,-1.588859708,10.54976624,2.264469542,3.020387349,3.847872929
199809,-12.36448541,-27.20996464,17.6677527,-25.05354165,-13.11582707,-18.41356282,-28.30603079,-1.94739136,-19.22973277,-27.243723,-25.58116495,-16.7305749,-25.86457501,-13.09142902,-18.75580337,-19.28368016,1.510497997,-14.02381458,-5.444962077,4.51368003,0.822721872,-10.29785701,-3.057458248,-16.8597694,-20.37640848,-11.91583596,-15.81432471,-17.59406759,-21.28235693,-14.33192176
199812,12.07067581,22.08287024,17.28284509,16.69640194,27.34084147,26.30301864,14.64761485,15.81453111,1.359986603,19.34124123,19.99182665,4.984410003,17.2958498,28.1951552,22.23090087,17.90417314,-0.979141115,33.95247454,-0.122106839,2.383964592,26.5983041,30.71588375,38.73958465,16.44978092,15.55070269,10.6089984,37.69050563,22.70139062,20.81781694,5.902046043
199903,-10.45374513,-4.568919815,-32.81771837,7.959549891,1.758211942,1.451536878,10.68084813,3.022271464,-0.803129485,-20.93975604,7.578405648,-4.270493596,3.910698584,6.972208712,0.79349442,8.352206592,-4.053240062,64.42092888,3.85469,-11.32769501,4.916284009,15.27787161,4.435330396,-2.861294336,2.773396905,-11.42367081,6.3564075,12.881507,4.300123959,-7.533133599
199906,5.632280043,-0.129963204,15.38476884,4.477750833,8.456809396,2.437209604,7.51340813,-3.311886911,17.84436326,15.69544739,-7.007896295,31.71107925,24.96129038,4.597351914,2.547588961,19.94931846,16.94343643,-16.99049193,11.90879547,9.475486922,15.84837824,4.517961576,20.76888848,19.53396805,7.301839618,14.54503171,4.836042417,-4.01844736,5.446665652,21.15191306
199909,-10.53273743,-18.00216851,-12.83782226,-11.15930963,-8.620962682,-8.377317453,-16.1460129,-7.912409589,-10.9238985,-23.93223662,-13.78568776,-4.075048603,-0.638651935,4.0719742,-9.805662625,-8.288466764,-2.625765987,-11.39320437,-0.062563837,-4.304049996,-5.011209474,-2.310288051,7.571059358,-7.083105037,-16.05293228,-10.55500345,-9.602797914,-4.939685056,-15.39545194,-29.57667496
199912,-4.353756912,15.52359023,-30.1753511,15.74300427,14.15694417,16.32021796,-6.61322728,6.11123229,8.232826227,7.43646237,6.167070484,31.88799656,1.42083952,27.58303241,2.578425415,-1.050652098,3.318395312,46.79003243,1.209338522,-7.654330039,19.00360239,40.46947363,39.35647833,11.08554739,1.966671224,2.593908634,19.70041135,-7.210109518,9.073515948,-1.104321976
